,Date,Open,High,Low,Close,Adj Close,Volume,Hour
3037,2019-03-22 15:00:00,116.99,117.15,116.99,117.04,117.04,0,15:00:00
3038,2019-03-22 16:00:00,117.05,117.14,117.05,117.14,117.14,0,16:00:00
3039,2019-03-25 01:00:00,115.75,116.25,115.75,116.11,116.11,0,01:00:00
3040,2019-03-25 02:00:00,116.24,116.7,116.1,116.69,116.69,0,02:00:00
3041,2019-03-25 03:00:00,116.65,116.85,116.5,116.75,116.75,0,03:00:00
3042,2019-03-25 04:00:00,116.84,116.9,116.49,116.5,116.5,0,04:00:00
3043,2019-03-25 05:00:00,116.5,116.89,116.45,116.8,116.8,0,05:00:00
3044,2019-03-25 06:00:00,116.8,117.0,116.42,116.44,116.44,0,06:00:00
3045,2019-03-25 07:00:00,116.56,117.86,116.33,117.03,117.03,6408463,07:00:00
3046,2019-03-25 08:00:00,117.01,117.93,116.79,117.9,117.9,3598149,08:00:00
3047,2019-03-25 09:00:00,117.9,118.01,117.25,117.67,117.67,2617397,09:00:00
3048,2019-03-25 10:00:00,117.68,117.69,117.08,117.3,117.3,2303638,10:00:00
3049,2019-03-25 11:00:00,117.29,117.37,116.85,117.09,117.09,2323247,11:00:00
3050,2019-03-25 12:00:00,117.08,117.91,117.07,117.77,117.77,2773843,12:00:00
3051,2019-03-25 13:00:00,117.77,117.92,117.51,117.69,117.69,3080701,13:00:00
3052,2019-03-25 14:00:00,117.66,117.79,117.38,117.7,117.7,0,14:00:00
3053,2019-03-25 15:00:00,117.79,117.83,117.79,117.83,117.83,0,15:00:00
3054,2019-03-25 16:00:00,117.72,117.82,117.66,117.66,117.66,0,16:00:00
3055,2019-03-25 17:00:00,117.82,118.04,117.68,118.04,118.04,0,17:00:00
3056,2019-03-26 01:00:00,118.1,118.13,117.96,117.96,117.96,0,01:00:00
3057,2019-03-26 02:00:00,117.9,117.9,117.9,117.9,117.9,0,02:00:00
3058,2019-03-26 03:00:00,118.39,118.45,118.24,118.34,118.34,0,03:00:00
3059,2019-03-26 04:00:00,118.44,118.45,118.2,118.27,118.27,0,04:00:00
3060,2019-03-26 05:00:00,118.22,118.5,118.15,118.25,118.25,0,05:00:00
3061,2019-03-26 06:00:00,118.2,118.31,118.05,118.27,118.27,0,06:00:00
3062,2019-03-26 07:00:00,118.37,118.7,117.83,118.0,118.0,5566583,07:00:00
3063,2019-03-26 08:00:00,118.01,118.23,117.54,117.88,117.88,4568758,08:00:00
3064,2019-03-26 09:00:00,117.87,118.0,117.32,117.49,117.49,2917799,09:00:00
3065,2019-03-26 10:00:00,117.48,117.57,117.12,117.35,117.35,2241405,10:00:00
3066,2019-03-26 11:00:00,117.36,117.36,116.88,116.89,116.89,2304375,11:00:00
3067,2019-03-26 12:00:00,116.89,117.38,116.85,117.15,117.15,2351331,12:00:00
3068,2019-03-26 13:00:00,117.14,117.94,117.06,117.94,117.94,3035541,13:00:00
3069,2019-03-26 14:00:00,117.91,117.91,117.62,117.85,117.85,0,14:00:00
3070,2019-03-26 15:00:00,117.9,117.9,117.8,117.8,117.8,0,15:00:00
3071,2019-03-26 16:00:00,117.81,117.91,117.63,117.63,117.63,0,16:00:00
3072,2019-03-26 17:00:00,117.65,117.77,117.52,117.7,117.7,0,17:00:00
3073,2019-03-27 01:00:00,118.15,118.15,118.0,118.0,118.0,0,01:00:00
3074,2019-03-27 02:00:00,118.32,118.32,118.22,118.22,118.22,0,02:00:00
3075,2019-03-27 03:00:00,118.16,118.16,117.71,117.71,117.71,0,03:00:00
3076,2019-03-27 04:00:00,117.86,117.86,117.41,117.41,117.41,0,04:00:00
3077,2019-03-27 05:00:00,117.52,117.84,117.49,117.8,117.8,0,05:00:00
3078,2019-03-27 06:00:00,117.78,118.0,117.75,118.0,118.0,0,06:00:00
3079,2019-03-27 07:00:00,117.97,118.2,117.16,117.47,117.47,3972593,07:00:00
3080,2019-03-27 08:00:00,117.46,117.6,115.96,115.99,115.99,3602434,08:00:00
3081,2019-03-27 09:00:00,115.96,116.12,115.52,116.02,116.02,3515440,09:00:00
3082,2019-03-27 10:00:00,116.03,116.71,115.94,116.67,116.67,1814623,10:00:00
3083,2019-03-27 11:00:00,116.67,116.94,116.56,116.82,116.82,1555566,11:00:00
3084,2019-03-27 12:00:00,116.82,116.94,116.45,116.83,116.83,2225820,12:00:00
3085,2019-03-27 13:00:00,116.85,117.0,116.56,116.76,116.76,2078518,13:00:00
3086,2019-03-27 14:00:00,116.77,116.83,116.72,116.72,116.72,0,14:00:00
3087,2019-03-27 15:00:00,116.77,116.77,116.54,116.54,116.54,0,15:00:00
3088,2019-03-27 16:00:00,116.52,116.65,116.4,116.65,116.65,0,16:00:00
3089,2019-03-27 17:00:00,116.63,116.63,116.4,116.4,116.4,0,17:00:00
3090,2019-03-28 01:00:00,117.0,117.0,117.0,117.0,117.0,0,01:00:00
3091,2019-03-28 02:00:00,117.1,117.15,117.09,117.12,117.12,0,02:00:00
3092,2019-03-28 03:00:00,117.18,117.18,117.12,117.14,117.14,0,03:00:00
3093,2019-03-28 04:00:00,117.14,117.32,116.83,116.83,116.83,0,04:00:00
3094,2019-03-28 05:00:00,116.84,117.25,116.74,117.04,117.04,0,05:00:00
3095,2019-03-28 06:00:00,117.04,117.5,116.77,117.3,117.3,0,06:00:00
3096,2019-03-28 07:00:00,117.42,117.58,116.63,117.19,117.19,3437124,07:00:00
3097,2019-03-28 08:00:00,117.21,117.45,116.14,116.16,116.16,2995736,08:00:00
3098,2019-03-28 09:00:00,116.16,116.72,116.13,116.68,116.68,2740676,09:00:00
3099,2019-03-28 10:00:00,116.69,116.9,116.61,116.87,116.87,1609271,10:00:00
3100,2019-03-28 11:00:00,116.86,116.97,116.72,116.92,116.92,1371898,11:00:00
3101,2019-03-28 12:00:00,116.92,117.19,116.76,116.99,116.99,1581946,12:00:00
3102,2019-03-28 13:00:00,117.0,117.18,116.92,116.93,116.93,1940203,13:00:00
3103,2019-03-28 14:00:00,116.93,117.1,116.92,117.0,117.0,0,14:00:00
3104,2019-03-28 15:00:00,117.1,117.1,116.93,117.07,117.07,0,15:00:00
3105,2019-03-28 16:00:00,117.1,117.11,117.03,117.11,117.11,0,16:00:00
3106,2019-03-28 17:00:00,117.11,117.4,117.11,117.24,117.24,0,17:00:00
3107,2019-03-29 01:00:00,117.5,117.5,117.01,117.01,117.01,0,01:00:00
3108,2019-03-29 02:00:00,117.32,117.32,117.0,117.0,117.0,0,02:00:00
3109,2019-03-29 03:00:00,117.2,117.6,117.2,117.51,117.51,0,03:00:00
3110,2019-03-29 04:00:00,117.48,117.6,117.35,117.57,117.57,0,04:00:00
3111,2019-03-29 05:00:00,117.58,117.99,117.42,117.99,117.99,0,05:00:00
3112,2019-03-29 06:00:00,118.11,118.32,117.23,117.83,117.83,3230082,06:00:00
3113,2019-03-29 07:00:00,117.83,117.84,116.97,117.51,117.51,2541729,07:00:00
3114,2019-03-29 08:00:00,117.52,117.71,117.18,117.55,117.55,1835568,08:00:00
3115,2019-03-29 09:00:00,117.55,117.65,117.32,117.39,117.39,1304432,09:00:00
3116,2019-03-29 10:00:00,117.38,117.61,117.23,117.59,117.59,1399587,10:00:00
3117,2019-03-29 11:00:00,117.58,117.81,117.42,117.63,117.63,2259652,11:00:00
3118,2019-03-29 12:00:00,117.63,117.97,117.53,117.91,117.91,4090642,12:00:00
3119,2019-03-29 13:00:00,117.94,118.05,117.69,118.0,118.0,0,13:00:00
3120,2019-03-29 14:00:00,117.94,118.0,117.9,117.91,117.91,0,14:00:00
3121,2019-03-29 15:00:00,117.96,117.99,117.96,117.99,117.99,0,15:00:00
3122,2019-03-29 16:00:00,117.98,118.02,117.96,118.02,118.02,0,16:00:00
3123,2019-04-01 01:00:00,118.81,119.2,118.81,119.05,119.05,0,01:00:00
3124,2019-04-01 02:00:00,119.31,119.48,119.1,119.1,119.1,0,02:00:00
3125,2019-04-01 03:00:00,119.06,119.06,118.9,118.9,118.9,0,03:00:00
3126,2019-04-01 04:00:00,119.05,119.4,119.05,119.11,119.11,0,04:00:00
3127,2019-04-01 05:00:00,119.12,119.3,118.95,119.0,119.0,0,05:00:00
3128,2019-04-01 06:00:00,118.9,119.02,117.94,118.4,118.4,0,06:00:00
3129,2019-04-01 07:00:00,118.48,118.97,118.11,118.29,118.29,4374282,07:00:00
3130,2019-04-01 08:00:00,118.32,118.88,118.2,118.7,118.7,2110192,08:00:00
3131,2019-04-01 09:00:00,118.69,118.86,118.5,118.68,118.68,1554244,09:00:00
3132,2019-04-01 10:00:00,118.69,118.97,118.67,118.87,118.87,1341130,10:00:00
3133,2019-04-01 11:00:00,118.87,119.08,118.83,118.89,118.89,1619628,11:00:00
3134,2019-04-01 12:00:00,118.9,119.0,118.82,118.96,118.96,1952215,12:00:00
3135,2019-04-01 13:00:00,118.96,119.1,118.85,119.01,119.01,3206967,13:00:00
3136,2019-04-01 14:00:00,119.02,119.15,118.79,119.03,119.03,0,14:00:00
3137,2019-04-01 15:00:00,119.02,119.07,119.02,119.02,119.02,0,15:00:00
3138,2019-04-01 16:00:00,119.0,119.02,118.95,119.02,119.02,0,16:00:00
3139,2019-04-01 17:00:00,119.01,119.14,119.0,119.14,119.14,0,17:00:00
3140,2019-04-02 01:00:00,118.82,118.82,118.82,118.82,118.82,0,01:00:00
3141,2019-04-02 02:00:00,119.12,119.19,119.0,119.1,119.1,0,02:00:00
3142,2019-04-02 03:00:00,118.97,119.19,118.97,119.18,119.18,0,03:00:00
3143,2019-04-02 04:00:00,119.12,119.19,118.81,118.81,118.81,0,04:00:00
3144,2019-04-02 05:00:00,119.0,119.28,118.52,118.95,118.95,3791170,05:00:00
3145,2019-04-02 06:00:00,118.95,119.03,118.71,118.92,118.92,1906567,06:00:00
3146,2019-04-02 07:00:00,118.94,119.17,118.88,119.12,119.12,1563489,07:00:00
3147,2019-04-02 08:00:00,119.14,119.29,119.1,119.17,119.17,1331980,08:00:00
3148,2019-04-02 09:00:00,119.17,119.25,119.06,119.09,119.09,1104082,09:00:00
3149,2019-04-02 10:00:00,119.09,119.38,119.09,119.29,119.29,1589223,10:00:00
3150,2019-04-02 11:00:00,119.29,119.47,119.17,119.18,119.18,2035405,11:00:00
3151,2019-04-02 12:00:00,119.19,119.25,119.02,119.19,119.19,0,12:00:00
3152,2019-04-02 13:00:00,119.19,119.19,119.03,119.14,119.14,0,13:00:00
3153,2019-04-02 14:00:00,119.08,119.17,119.08,119.17,119.17,0,14:00:00
3154,2019-04-02 15:00:00,119.17,119.17,119.08,119.08,119.08,0,15:00:00
3155,2019-04-03 01:00:00,119.6,119.94,119.6,119.94,119.94,0,01:00:00
3156,2019-04-03 02:00:00,119.81,119.89,119.81,119.88,119.88,0,02:00:00
3157,2019-04-03 03:00:00,119.87,119.87,119.66,119.74,119.74,0,03:00:00
3158,2019-04-03 04:00:00,119.66,119.9,119.6,119.7,119.7,0,04:00:00
3159,2019-04-03 05:00:00,119.68,119.9,119.6,119.9,119.9,0,05:00:00
3160,2019-04-03 06:00:00,119.83,120.0,119.15,119.65,119.65,4485814,06:00:00
3161,2019-04-03 07:00:00,119.64,120.24,119.54,120.2,120.2,3296137,07:00:00
3162,2019-04-03 08:00:00,120.19,120.43,120.11,120.18,120.18,2143687,08:00:00
3163,2019-04-03 09:00:00,120.19,120.23,120.04,120.13,120.13,1453363,09:00:00
3164,2019-04-03 10:00:00,120.14,120.14,119.57,119.76,119.76,1931902,10:00:00
3165,2019-04-03 11:00:00,119.76,119.8,119.33,119.51,119.51,2099732,11:00:00
3166,2019-04-03 12:00:00,119.46,119.99,119.46,119.97,119.97,2526310,12:00:00
3167,2019-04-03 13:00:00,119.97,120.13,119.83,119.97,119.97,0,13:00:00
3168,2019-04-03 14:00:00,119.19,120.2,119.19,120.15,120.15,0,14:00:00
3169,2019-04-03 15:00:00,120.18,120.18,120.01,120.05,120.05,0,15:00:00
3170,2019-04-03 16:00:00,120.06,120.17,120.06,120.1,120.1,0,16:00:00
3171,2019-04-04 01:00:00,120.13,120.2,120.13,120.2,120.2,0,01:00:00
3172,2019-04-04 02:00:00,120.2,120.2,120.2,120.2,120.2,0,02:00:00
3173,2019-04-04 03:00:00,120.33,120.36,120.17,120.17,120.17,0,03:00:00
3174,2019-04-04 04:00:00,120.17,120.3,119.92,120.12,120.12,0,04:00:00
3175,2019-04-04 05:00:00,120.0,120.11,119.87,120.11,120.11,0,05:00:00
3176,2019-04-04 06:00:00,120.04,120.23,119.08,119.12,119.12,3866539,06:00:00
3177,2019-04-04 07:00:00,119.13,119.41,118.71,118.89,118.89,3289985,07:00:00
3178,2019-04-04 08:00:00,118.89,119.2,118.8,118.87,118.87,2093851,08:00:00
3179,2019-04-04 09:00:00,118.86,118.92,118.38,118.86,118.86,2418250,09:00:00
3180,2019-04-04 10:00:00,118.86,119.23,118.71,119.17,119.17,1265013,10:00:00
3181,2019-04-04 11:00:00,119.16,119.58,119.13,119.28,119.28,1941809,11:00:00
3182,2019-04-04 12:00:00,119.32,119.54,119.04,119.4,119.4,2842525,12:00:00
3183,2019-04-04 13:00:00,119.36,119.53,119.23,119.36,119.36,0,13:00:00
3184,2019-04-04 14:00:00,119.36,119.4,119.21,119.35,119.35,0,14:00:00
3185,2019-04-04 15:00:00,119.37,119.37,119.25,119.36,119.36,0,15:00:00
3186,2019-04-04 16:00:00,119.35,119.36,119.26,119.31,119.31,0,16:00:00
3187,2019-04-05 01:00:00,119.5,119.5,119.5,119.5,119.5,0,01:00:00
3188,2019-04-05 02:00:00,119.5,119.6,119.5,119.58,119.58,0,02:00:00
3189,2019-04-05 03:00:00,119.58,119.58,119.53,119.54,119.54,0,03:00:00
3190,2019-04-05 04:00:00,119.55,119.95,119.2,119.41,119.41,0,04:00:00
3191,2019-04-05 05:00:00,119.42,120.23,119.37,119.98,119.98,4298632,05:00:00
3192,2019-04-05 06:00:00,119.98,120.07,119.69,119.97,119.97,1952033,06:00:00
3193,2019-04-05 07:00:00,119.97,120.04,119.85,120.0,120.0,1495042,07:00:00
3194,2019-04-05 08:00:00,119.99,120.01,119.71,119.79,119.79,964266,08:00:00
3195,2019-04-05 09:00:00,119.78,119.82,119.54,119.57,119.57,1151992,09:00:00
3196,2019-04-05 10:00:00,119.57,119.98,119.54,119.94,119.94,1408643,10:00:00
3197,2019-04-05 11:00:00,119.94,120.0,119.74,119.88,119.88,1707954,11:00:00
3198,2019-04-05 12:00:00,119.89,120.0,119.81,119.97,119.97,0,12:00:00
3199,2019-04-05 13:00:00,119.9,119.99,119.89,119.99,119.99,0,13:00:00
3200,2019-04-05 14:00:00,119.98,119.99,119.94,119.94,119.94,0,14:00:00
3201,2019-04-05 15:00:00,119.99,120.0,119.99,120.0,120.0,0,15:00:00
3202,2019-04-08 01:00:00,119.97,120.13,119.86,119.86,119.86,0,01:00:00
3203,2019-04-08 02:00:00,119.97,120.0,119.96,119.96,119.96,0,02:00:00
3204,2019-04-08 03:00:00,119.95,120.3,119.87,120.3,120.3,0,03:00:00
3205,2019-04-08 04:00:00,120.01,120.1,119.75,119.83,119.83,0,04:00:00
3206,2019-04-08 05:00:00,119.98,120.0,119.71,119.76,119.76,0,05:00:00
3207,2019-04-08 06:00:00,119.73,119.88,119.63,119.63,119.63,0,06:00:00
3208,2019-04-08 07:00:00,119.81,119.89,118.65,119.41,119.41,3626595,07:00:00
3209,2019-04-08 08:00:00,119.41,119.74,119.36,119.66,119.66,2108662,08:00:00
3210,2019-04-08 09:00:00,119.66,119.73,119.4,119.58,119.58,1397782,09:00:00
3211,2019-04-08 10:00:00,119.58,119.81,119.56,119.79,119.79,994524,10:00:00
3212,2019-04-08 11:00:00,119.81,119.92,119.7,119.72,119.72,1134878,11:00:00
3213,2019-04-08 12:00:00,119.72,119.98,119.72,119.88,119.88,1231970,12:00:00
3214,2019-04-08 13:00:00,119.85,120.0,119.83,119.89,119.89,1894129,13:00:00
3215,2019-04-08 14:00:00,119.93,119.98,119.63,119.93,119.93,0,14:00:00
3216,2019-04-08 15:00:00,119.97,119.98,119.86,119.88,119.88,0,15:00:00
3217,2019-04-08 16:00:00,119.98,119.98,119.86,119.86,119.86,0,16:00:00
3218,2019-04-08 17:00:00,119.88,119.92,119.88,119.92,119.92,0,17:00:00
3219,2019-04-09 01:00:00,120.18,120.18,120.18,120.18,120.18,0,01:00:00
3220,2019-04-09 02:00:00,119.94,119.94,119.85,119.85,119.85,0,02:00:00
3221,2019-04-09 03:00:00,119.76,119.76,119.7,119.7,119.7,0,03:00:00
3222,2019-04-09 04:00:00,119.71,119.84,119.5,119.5,119.5,0,04:00:00
3223,2019-04-09 05:00:00,119.56,119.7,119.05,119.08,119.08,0,05:00:00
3224,2019-04-09 06:00:00,119.08,119.3,118.61,118.85,118.85,0,06:00:00
3225,2019-04-09 07:00:00,118.58,119.47,118.58,119.41,119.41,4189661,07:00:00
3226,2019-04-09 08:00:00,119.42,119.54,118.99,119.13,119.13,2375217,08:00:00
3227,2019-04-09 09:00:00,119.12,119.41,119.02,119.35,119.35,1745308,09:00:00
3228,2019-04-09 10:00:00,119.35,119.38,119.02,119.12,119.12,1000739,10:00:00
3229,2019-04-09 11:00:00,119.11,119.22,118.99,119.17,119.17,1173641,11:00:00
3230,2019-04-09 12:00:00,119.16,119.2,119.01,119.14,119.14,1489111,12:00:00
3231,2019-04-09 13:00:00,119.14,119.38,118.97,119.31,119.31,2539479,13:00:00
3232,2019-04-09 14:00:00,119.28,119.38,119.09,119.2,119.2,0,14:00:00
3233,2019-04-09 15:00:00,119.94,119.94,119.11,119.11,119.11,0,15:00:00
3234,2019-04-09 16:00:00,119.15,119.16,119.15,119.16,119.16,0,16:00:00
3235,2019-04-09 17:00:00,119.14,119.14,119.09,119.09,119.09,0,17:00:00
3236,2019-04-10 01:00:00,119.3,119.4,119.3,119.4,119.4,0,01:00:00
3237,2019-04-10 02:00:00,119.65,119.65,119.63,119.63,119.63,0,02:00:00
3238,2019-04-10 03:00:00,119.63,119.63,119.63,119.63,119.63,0,03:00:00
3239,2019-04-10 04:00:00,119.7,119.83,119.65,119.65,119.65,0,04:00:00
3240,2019-04-10 05:00:00,119.54,119.9,119.45,119.58,119.58,0,05:00:00
3241,2019-04-10 06:00:00,119.62,119.76,119.3,119.75,119.75,0,06:00:00
3242,2019-04-10 07:00:00,119.76,120.09,119.54,119.9,119.9,3622054,07:00:00
3243,2019-04-10 08:00:00,119.9,120.23,119.88,120.15,120.15,2025825,08:00:00
3244,2019-04-10 09:00:00,120.15,120.35,120.08,120.16,120.16,1267865,09:00:00
3245,2019-04-10 10:00:00,120.17,120.27,119.9,119.9,119.9,989781,10:00:00
3246,2019-04-10 11:00:00,119.9,120.12,119.66,119.73,119.73,1390507,11:00:00
3247,2019-04-10 12:00:00,119.74,120.25,119.63,120.11,120.11,1754558,12:00:00
3248,2019-04-10 13:00:00,120.12,120.29,120.05,120.22,120.22,1715351,13:00:00
3249,2019-04-10 14:00:00,120.19,120.35,120.02,120.35,120.35,0,14:00:00
3250,2019-04-10 15:00:00,120.34,120.35,120.19,120.25,120.25,0,15:00:00
3251,2019-04-10 16:00:00,120.2,120.25,120.18,120.2,120.2,0,16:00:00
3252,2019-04-10 17:00:00,120.27,120.54,120.27,120.51,120.51,0,17:00:00
3253,2019-04-11 01:00:00,120.52,120.61,120.46,120.48,120.48,0,01:00:00
3254,2019-04-11 02:00:00,120.57,120.57,120.57,120.57,120.57,0,02:00:00
3255,2019-04-11 03:00:00,120.57,120.62,120.57,120.62,120.62,0,03:00:00
3256,2019-04-11 04:00:00,120.61,120.7,120.6,120.65,120.65,0,04:00:00
3257,2019-04-11 05:00:00,120.54,120.74,120.19,120.53,120.53,0,05:00:00
3258,2019-04-11 06:00:00,120.53,120.55,120.19,120.5,120.5,0,06:00:00
3259,2019-04-11 07:00:00,120.55,120.85,119.92,120.2,120.2,3651664,07:00:00
3260,2019-04-11 08:00:00,120.2,120.47,120.1,120.38,120.38,1503431,08:00:00
3261,2019-04-11 09:00:00,120.38,120.39,120.05,120.25,120.25,1672049,09:00:00
3262,2019-04-11 10:00:00,120.25,120.35,120.22,120.25,120.25,967693,10:00:00
3263,2019-04-11 11:00:00,120.26,120.3,120.0,120.0,120.0,1090846,11:00:00
3264,2019-04-11 12:00:00,120.01,120.16,119.93,119.99,119.99,1246446,12:00:00
3265,2019-04-11 13:00:00,119.99,120.34,119.96,120.33,120.33,2111189,13:00:00
3266,2019-04-11 14:00:00,120.33,120.33,120.0,120.3,120.3,0,14:00:00
3267,2019-04-11 15:00:00,120.3,120.33,120.21,120.3,120.3,0,15:00:00
3268,2019-04-11 16:00:00,120.29,120.5,120.28,120.4,120.4,0,16:00:00
3269,2019-04-11 17:00:00,120.27,120.3,120.27,120.29,120.29,0,17:00:00
3270,2019-04-12 01:00:00,120.5,120.75,120.5,120.75,120.75,0,01:00:00
3271,2019-04-12 02:00:00,121.0,121.0,120.99,120.99,120.99,0,02:00:00
3272,2019-04-12 03:00:00,120.99,121.0,120.9,120.99,120.99,0,03:00:00
3273,2019-04-12 04:00:00,121.0,121.19,120.93,121.19,121.19,0,04:00:00
3274,2019-04-12 05:00:00,121.09,121.2,120.9,121.08,121.08,0,05:00:00
3275,2019-04-12 06:00:00,121.08,121.15,120.59,120.82,120.82,0,06:00:00
3276,2019-04-12 07:00:00,120.64,120.97,120.37,120.88,120.88,4294957,07:00:00
3277,2019-04-12 08:00:00,120.86,120.89,120.39,120.55,120.55,2103194,08:00:00
3278,2019-04-12 09:00:00,120.55,120.81,120.55,120.64,120.64,1649194,09:00:00
3279,2019-04-12 10:00:00,120.64,120.68,120.52,120.57,120.57,1856290,10:00:00
3280,2019-04-12 11:00:00,120.57,120.68,120.43,120.59,120.59,1592847,11:00:00
3281,2019-04-12 12:00:00,120.58,120.72,120.54,120.71,120.71,1615074,12:00:00
3282,2019-04-12 13:00:00,120.71,120.98,120.64,120.96,120.96,2200671,13:00:00
3283,2019-04-12 14:00:00,120.95,120.95,120.81,120.86,120.86,0,14:00:00
3284,2019-04-12 15:00:00,120.95,120.96,120.85,120.95,120.95,0,15:00:00
3285,2019-04-12 16:00:00,120.86,120.93,120.85,120.93,120.93,0,16:00:00
3286,2019-04-12 17:00:00,120.9,120.95,120.85,120.94,120.94,0,17:00:00
3287,2019-04-15 01:00:00,121.2,121.2,121.2,121.2,121.2,0,01:00:00
3288,2019-04-15 02:00:00,121.12,121.12,120.98,121.07,121.07,0,02:00:00
3289,2019-04-15 03:00:00,121.1,121.13,120.93,120.98,120.98,0,03:00:00
3290,2019-04-15 04:00:00,121.0,121.07,120.96,121.0,121.0,0,04:00:00
3291,2019-04-15 05:00:00,120.94,121.58,120.75,120.76,120.76,3291730,05:00:00
3292,2019-04-15 06:00:00,120.76,121.06,120.57,121.06,121.06,1954657,06:00:00
3293,2019-04-15 07:00:00,121.06,121.07,120.73,120.76,120.76,1251306,07:00:00
3294,2019-04-15 08:00:00,120.77,121.0,120.76,120.84,120.84,1172988,08:00:00
3295,2019-04-15 09:00:00,120.83,121.06,120.81,121.0,121.0,1389023,09:00:00
3296,2019-04-15 10:00:00,121.01,121.26,120.98,121.16,121.16,1965549,10:00:00
3297,2019-04-15 11:00:00,121.15,121.21,121.02,121.06,121.06,1585724,11:00:00
3298,2019-04-15 12:00:00,121.05,121.1,120.91,120.91,120.91,0,12:00:00
3299,2019-04-15 13:00:00,121.05,121.08,120.88,121.05,121.05,0,13:00:00
